# libSceAcm
8fe55ktlNVo sceAcmBatchStartBuffers
wRbq6ZjNop4 sceAgcGetRegisterDefaults2Internal
whb1RL7K4Ss sceAgcSetCxRegIndirectPatchSetNumRegisters
wr23dPKyWc0 sceAgcCbReleaseMem
xAeBOa0A3kk sceAgcAcbSetMarker
xSAR0LTcRKM sceAgcDcbJump
y5K5tPktiL8 sceAgcAsyncWriteDataPatchSetCachePolicy
yUBESvCCJ4I sceAgcCbSetShRegistersDirectGetSize
yheJGN-ay+A sceAgcDcbSetBoolPredicationEnableGetSize
ypVBz4uPKcQ sceAgcDcbDrawIndexIndirectMulti
z2duB-hHQSM sceAgcSetShRegIndirectPatchAddRegisters
zARR5aCmkoY sceAgcDcbAtomicGds
zfcxg-ewMK8 sceAgcDcbRewind
zg6u-N6Otxs sceAgcDcbQueueEndOfShaderActionGetSize
ziVA3whp3p4 sceAgcRewindPatchSetRewindState
# libSceAgcDriver
+ADiO6FQvEA sceAgcDriverGetGpuPrintfWorkArea
+T8Xo6LtFJI sceAgcDriverAgrSubmitMultiDcbs
+TN0oRTBxJQ sceAgcDriverIsTraceInProgress
+b34-CLWc0s sceAgcDriverUserDataWritePushMarker
+iAOE3jCnkk sceAgcDriverSetSubmitValidationMode
-vc-xL+G8u0 sceAgcDriverUserDataWritePacket
04JRU1Uf8Ms sceAgcDriverModuleRegistration
0MtUJ3BpGhE sceAgcDriverGetWaitRenderingPacketSizeInDwords
1BUTwixUG5Y sceAgcDriverDebugHardwareStatus
1DXIHxWHZAQ sceAgcDriverCwsrResumeAcq
2PrsbRYyZi4 sceAgcDriverGetSetFlipPacketSizeInDwords
3AyTaWcF-H8 sceAgcDriverRegisterWorkloadStream
4XJkjqVrJrs sceAgcDriverGetAllocatedToolMemoryForGpuReset
5CdQTZIQPxM sceAgcDriverGetEqEventType
5l3IfCFJxBs sceAgcDriverFindResourcesPublic
6UzEidRZwkg sceAgcDriverSubmitMultiDcbs
8F5j7U-Bq6s sceAgcDriverSetValidationErrorOutputFrequency
AOLcoIkQDgM sceAgcDriverQueryResourceRegistrationUserMemoryRequirements
AU87qNukGi4 sceAgcDriverSetWorkloadStreamInactive
AhGvpITrf4M sceAgcDriverAgrSubmitDcb
BbI8si4o-fA sceAgcDriverSysSubmitFlipHandleProxy
C2yjkNdzbW4 sceAgcDriverIDHSSubmit
CP-kVAMmWVw sceAgcDriverGetRegShadowInfo
DDCQA2fPQj0 sceAgcDriverUnregisterGpuResetCallbacks
DL2RXaXOy88 sceAgcDriverDeleteEqEvent
Ddwk4gLT5j0 sceAgcDriverIsCaptureInProgress
EcaEt4nv8No sceAgcDriverSysGetGfxAppGpuResetStatus
F0Y42t-3e18 sceAgcDriverInitResourceRegistration
F0ZXt5q0ZTA sceAgcDriverGetDefaultOwner
FOwvmNlFLjM sceAgcDriverRequestCaptureStop
Fj7r9EHzF38 sceAgcDriverSubmitMultiCommandBuffers
HF3YllT3mXU sceAgcDriverSubmitMultiAcbs
HMnVBVUyajk sceAgcDriverIsPaDebug
Hj4eWnDektQ sceAgcDriverSetupRegisterShadow
ICaGtkEIXTk sceAgcDriverGetSubmitValidationConfig
K15VxhSJOfc sceAgcDriverIsSuspendPointInFlight
KtIXf8La96k sceAgcDriverRegisterGpuResetCallbacks
LEnn-4ARRJM sceAgcDriverUserDataWritePopMarker
LepGrgk77sM sceAgcDriverGetOwnerName
M9yBzRKkjPc sceAgcDriverGetResourceName
ME1eUot7+Qw sceAgcDriverGetRegShadowInfoAgr
MM4IZSEYytQ sceAgcDriverSetHsOffchipParam
NQLvUnSDyBU sceAgcDriverSetValueToSharedGds
NghWEUXp1qM sceAgcDriverGetResourceBaseAddressAndSizeInBytes
QcmHLO2n7mk sceAgcDriverSuspendPointSubmit
SAfhzJPcjuk sceAgcDriverRequestCaptureStart
SCoAN5fYlUM sceAgcDriverUnregisterAllResourcesForOwner
SOAMmdlyaIc sceAgcDriverCwsrSuspendAcq
SOo3Lwyglfo sceAgcDriverHp3dLockStart
T8xEHO2Y+XU sceAgcDriverAllocateToolMemoryForGpuReset
U9ueyEhSkF4 sceAgcDriverRegisterDefaultOwner
UM8rn9hRWrY sceAgcDriverTmpInitIdhs
UM9b9NunSrE sceAgcDriverSetWorkloadsActive
UglJIZjGssM sceAgcDriverSubmitDcb
Um-jkyDy9rI sceAgcDriverGetReservedDmemForAgc
VOMSpd9+vxU sceAgcDriverSetResourceUserData
VhLnEiTuuWo sceAgcDriverUserDataGetPacketSize
W5z4eZrjEas sceAgcDriverRegisterResource
WHIOMbb+iIU sceAgcDriverGetSubmitValidationMode
WNyjOWq8-Vk sceAgcDriverGetSetWorkloadCompletePacketSize
X-Nm5KLREeg sceAgcDriverRegisterOwner
XNbrdwCsZ9A sceAgcDriverDestroyQueue
XlNp7jzGiPo sceAgcDriverSetTFRing
Xq5WmbwPTnQ sceAgcDriverTriggerCapture
ZLJk9r2+2Aw sceAgcDriverUnregisterOwnerAndResources
Zw7uUVPulbw sceAgcDriverGetEqContextId
aCfbPzyjU90 sceAgcDriverPassInfoDownward
b4fpgH5ZXxQ sceAgcDriverSubmitCommandBuffer
chJWZcNSzjk sceAgcDriverSetSubmitValidationConfig
cwbxjPSJ7WQ sceAgcDriverSetFlip
e-YMQ+2tj9M sceAgcDriverGetTFRing
emP3ckeS2uo sceAgcDriverRegisterGdsResource
ftf-xlfBQpo sceAgcDriverSysIsGameClosed
g68eYcZS7PY sceAgcDriverGetGpuRefClks
gSRnr79F8tQ sceAgcDriverSubmitAcb
gtvWv7DEKD4 sceAgcDriverNopDataGetPacketSize
gyVTZWyySpM sceAgcDriverGetSetWorkloadsActivePacketSize
i6bfTi13ApA sceAgcDriverSetWorkloadComplete
jwKQ1B98Q0g sceAgcDriverSetCaptureConfig
k8rLr8nq-hE sceAgcDriverGetSetWorkloadStreamInactivePacketSize
kAPt2J4U3v8 sceAgcDriverSuspendPointSubmitCdbg
kuE1uTiWfuk sceAgcDriverSysGetClientNumber
l0Jxfl0DEdo sceAgcDriverSetTargetRingForDiag
lYz7vbL4W4A sceAgcDriverPatchClearState
ls4jfY576lw sceAgcDriverGetResourceUserData
m9n9wJC2D+4 sceAgcDriverGetCaptureConfig
mQfUoU5-d1g sceAgcDriverNopDataWritePacket
mXn+K9E-wOA sceAgcDriverGetResourceShaderGuid
n5ElQVYsU1A sceAgcDriverUnregisterWorkloadStream
nR6xhiFsOoc sceAgcDriverNotifyDefaultStates
pWLG7WOpVcw sceAgcDriverUnregisterResource
qspAL8bgcBY sceAgcDriverIsSubmitValidationEnabled
r28hEh6cNH0 sceAgcDriverGetHsOffchipParam
rI9lNAXPMIw sceAgcDriverGetResourceType
rJUyMrDdxJg sceAgcDriverGetShaderDebuggingStatus
t30LG1ibIJE sceAgcDriverUserDataImmediateWrite
t8PLXbBCiRA sceAgcDriverGetWorkloadStreamInfo
tLTma0k0U3E sceAgcDriverUserDataImmediateWritePacket
u2g5VER9UnM sceAgcDriverHp3dLockEnd
u8BkdHb1+Po sceAgcDriverWaitUntilSafeForRendering
uJziRsODk1c sceAgcDriverGetResourceRegistrationMaxNameLength
w2rJhmD+dsE sceAgcDriverAddEqEvent
x3K61sY5m8Q sceAgcDriverSysEnableSubmitDone45Exception
xDPdCurOujQ sceAgcDriverGetTraceInitiator
zP4ZNlXLBVg sceAgcDriverCreateQueue
zmw2uVSEj94 sceAgcDriverUserDataWriteSetMarker
# libSceAjm
-qLsfDAywIY sceAjmBatchWait
1t3ixYNXyuc sceAjmDecAt9ParseConfigData
39WxhR-ePew sceAjmBatchJobDecode
3cAg7xN995U sceAjmBatchJobGetStatistics
5LLWbpP5xi8 sceAjmBatchJobDecodeSingle
5ldnD16rYZw sceAjmBatchJobSetResampleParametersEx
5tOfnaClcqM sceAjmBatchStart
7FZsbyVRM4U sceAjmBatchJobControl
81HsnXFbWS4 sceAjmBatchJobSetResampleParameters
AxhcqVv5AYU sceAjmStrError
AxoDrINp4J8 sceAjmInstanceCreate
Ct3WeO240lw sceAjmGetFailedInstance
Esr9db8S1S0 sceAjmBatchJobGetGaplessDecode
JkdNCocpu1M sceAjmBatchJobGetResampleInfo
MHur6qCsUus sceAjmFinalize
MmpF1XsQiHw sceAjmBatchInitialize
NVDXiUesSbA sceAjmBatchCancel
Q3dyFuwGn64 sceAjmModuleRegister
QeaZORfh9GA sceAjmInstanceGetSize
RbLbuKv8zho sceAjmInstanceDestroy
SJ3i0DXP8vg sceAjmBatchJobDecodeSplit
SkEwpiu3tZg sceAjmBatchJobSetGaplessDecode
SlVIGK1Kl38 sceAjmBatchJobEncode
TBWW4aPfWcA sceAjmBatchJobGetInfo
WfAiBW8Wcek sceAjmBatchErrorDump
Wi7DtlLV+KI sceAjmModuleUnregister
YDFR0dDVGAg sceAjmInstanceExtend
Z9NVCesiP0Q sceAjmBatchJobRunSplit
bkRHEYG6lEM sceAjmMemoryRegister
dl+4eHSzUu4 sceAjmInitialize
eDFeTyi+G3Y sceAjmDecMp3ParseFrame
ezM2OhNxzck sceAjmBatchJobInitialize
jVCWcthifr8 sceAjmBatchJobRun
pIpGiaYkHkM sceAjmMemoryUnregister
rgLjmfdXocI sceAjmInstanceSwitch
uJ3m8INuikg sceAjmBatchJobClearContext
uSrXaxT+oPQ sceAjmBatchJobGetCodecInfo
# libSceAmpr
0BMj1hgG+kE sceAmprMeasureCommandSizeWaitOnAddress_04_00
0RdLmAh7WVo sceAmprMeasureCommandSizePushMarker
0Xo9g4goDXU sceAmprAmmCommandBufferRemapIntoPrt
2Hw8gjMdwSY sceAmprMeasureCommandSizeWriteAddressFromCounterPair_04_00
2yYv9QWB3hU sceAmprAmmMeasureAmmCommandSizeAllocatePaForPrt
32AcaTaBPSY sceAmprMeasureCommandSizeWriteAddressFromCounterOnCompletion
3A2X6OCHtnA sceAmprAmmCommandBufferUnmapToPrt
3OfeY4pzDV0 sceAmprMeasureCommandSizePushMarkerWithColor
3wn42MWTzTs sceAmprCommandBufferWriteCounterOnCompletion
4SSJ+cn+Pvg sceAmprAmmMeasureAmmCommandSizeMapAsPrt
4UkZbYKVF7c sceAmprCommandBufferConstructMarker
4fgtGfXDrFc sceAmprMeasureCommandSizeWriteAddress_04_00
4muPEJ-x5N8 sceAmprMeasureCommandSizeWriteCounterOnCompletion
4quckD2y7Pg sceAmprCommandBufferSetMarker
6hbai6KIXkk sceAmprAmmMeasureAmmCommandSizeMap
6jLL5BIZ88U sceAmprMeasureCommandSizeWaitOnCounter
7nXGDGMXSqo sceAmprMeasureCommandSizeReadFileScatter
8TBE+9XCZbI sceAmprAmmCommandBufferMapDirect
8aI7R7WaOlc sceAmprCommandBufferConstructor
8sFq5s8eHnQ sceAmprAmmMeasureAmmCommandSizeRemap
Ayg6PIon2wA sceAmprAmmMeasureAmmCommandSizeUnmap
BVmR1H8l+XI sceAmprAprCommandBufferReadFileGatherScatter
C+IEj+BsAFM sceAmprMeasureCommandSizeWriteAddressOnCompletion
ClnsFLLLcss sceAmprMeasureCommandSizeWaitOnCounter_04_00
DLfoNxTFNVk sceAmprCommandBufferWaitOnAddress_04_00
DXmgc5op8Yw sceAmprMeasureCommandSizeReadFileGatherScatter
EDq5bqCqYpA sceAmprAmmCommandBufferConstructor
Eul7AGEpjLo sceAmprAprCommandBufferMapBegin
FI2JD0jAHCs sceAmprCommandBufferWriteAddressFromTimeCounterOnCompletion
Fo0Oaoqukg4 sceAmprAmmCommandBufferRemapWithGpuMaskId
FrCNL9TQ8ms sceAmprCommandBufferWaitOnCounter
GmOguNIsuKk sceAmprCommandBufferConstructNop
GnxKOHEawhk sceAmprCommandBufferGetCurrentOffset
GuchCTefuZw sceAmprCommandBufferDestructor
H896Pt-yB4I sceAmprCommandBufferWriteKernelEventQueue_04_00
HXymib4T8gc sceAmprAmmWaitCommandBufferCompletion
I-Qm+MEso5c sceAmprMeasureCommandSizeWriteCounter_04_00
JEVYGhDc97M sceAmprAmmCommandBufferMap
JPQagYw-y+4 sceAmprAmmMeasureAmmCommandSizeModifyProtect
JYd9g9L+TmE sceAmprMeasureCommandSizeWriteAddressFromCounter_04_00
Jg-AgkdJHkk sceAmprAprCommandBufferReadFileScatter
KUjtdPZJo5I sceAmprAmmMeasureAmmCommandSizeMapDirectWithGpuMaskId
KqiWXLgCVe0 sceAmprAmmGetUsageStatsData
M-VFI2DJWQA sceAmprAmmCommandBufferUnmap
N-FSPA4S3nI sceAmprCommandBufferSetBuffer
NNIZ-FMyz3M sceAmprMeasureCommandSizeNop
NnKhlMJtIsI sceAmprAmmSubmitCommandBuffer3
OJf3vCckPAM sceAmprAmmSubmitCommandBuffer2
Ok2Nxka7qI4 sceAmprAmmMeasureAmmCommandSizeModifyMtypeProtect
Q07J7XpvhrU sceAmprAmmGiveDirectMemory
Qs1xtplKo0U sceAmprAprCommandBufferDestructor
Qyz8VbxnaII sceAmprAmmCommandBufferMultiMapWithGpuMaskId
RPCAhx-aabE sceAmprCommandBufferGetBufferBaseAddress
U6PxwrRchl4 sceAmprAmmMeasureAmmCommandSizeMultiMap
ULvXMDz56po sceAmprCommandBufferClearBuffer
V7GQTEeUfhw sceAmprCommandBufferWaitOnAddress
VEDMaQmJZng sceAmprCommandBufferGetType
VGkEj4d6-Kg sceAmprMeasureCommandSizeSetMarker
X169CE6G3Y4 sceAmprAprCommandBufferMapEnd
Xp85BP3+BBI sceAmprMeasureCommandSizeNopWithData
YPxkUDhgoNI sceAmprAprCommandBufferResetGatherScatterState
ZFDZoN9IbVU sceAmprAmmMeasureAmmCommandSizeMapDirect
ZJCgt+aPHAU sceAmprAmmCommandBufferMapAsPrt
ZLWtNUP6R5E sceAmprCommandBufferWriteAddressFromCounterPairOnCompletion
Zi3dBUjgyXI sceAmprMeasureCommandSizeWriteKernelEventQueueOnCompletion
a8uLzYY--tM sceAmprAprCommandBufferConstructor
b50TWwRmzu8 sceAmprAmmMeasureAmmCommandSizeRemapWithGpuMaskId
bFEs0Gs6D2A sceAmprAprCommandBufferMapDirectBegin
baQO9ez2gL4 sceAmprCommandBufferReset
bt3LHR9xjK4 sceAmprCommandBufferWriteAddressFromTimeCounter_04_00
c5D63Y35GjI sceAmprAmmMeasureAmmCommandSizeModifyMtypeProtectWithGpuMaskId
cQb8Zr8Q0Y0 sceAmprCommandBufferWaitOnCounter_04_00
d3lKWPM6odc sceAmprAmmCommandBufferAllocatePaForPrt
dXPaz65HNmk sceAmprCommandBufferPushMarker
enZm-6GjWqw sceAmprCommandBufferWriteAddressFromCounterPair_04_00
f12ObAMEi9A sceAmprCommandBufferPushMarkerWithColor
gAtc79UTt5E sceAmprMeasureCommandSizeWriteAddressFromTimeCounter_04_00
gSF5OsXdfIg sceAmprCommandBufferWriteAddressFromCounterOnCompletion
gdSoJ6dvztU sceAmprAmmMeasureAmmCommandSizeModifyProtectWithGpuMaskId
gzndltBEzWc sceAmprCommandBufferGetNumCommands
ie-UuLGbYXo sceAmprAmmCommandBufferModifyMtypeProtectWithGpuMaskId
ijvRMHfwwjc sceAmprAmmCommandBufferRemap
iwTNhyaemnw sceAmprMeasureCommandSizeMapEnd
j0+3uJMxYJY sceAmprCommandBufferWriteAddress_04_00
j2C9no3P4Nw sceAmprAmmCommandBufferMultiMap
jIlc4p5dSD0 sceAmprMeasureCommandSizeWaitOnAddress
jK+yuYCI7MA sceAmprCommandBufferWriteCounter_04_00
joNORJjCFhg sceAmprAmmCommandBufferModifyProtect
kOfZlhbVAkc sceAmprAmmCommandBufferMapDirectWithGpuMaskId
kdFImtTD0hc sceAmprMeasureCommandSizeMapBegin
lwS-7y3jcBI sceAmprAmmSubmitCommandBuffer
m+fYyX8oFqw sceAmprAmmMeasureAmmCommandSizeMapWithGpuMaskId
mQ16-QdKv7k sceAmprAprCommandBufferReadFile
mZSbNJVJpV8 sceAmprAprCommandBufferReadFileGather
mv0O8Zg0woU sceAmprCommandBufferPopMarker
o67gODLFpls sceAmprCommandBufferWriteKernelEventQueueOnCompletion
ojBkmG7+CgE sceAmprAmmCommandBufferMapWithGpuMaskId
pFQ9UHpO52s sceAmprCommandBufferNopWithData
pbnNnahE8vk sceAmprMeasureCommandSizePopMarker
pvUFDOHilnE sceAmprAmmCommandBufferDestructor
qesF88X4DRg sceAmprMeasureCommandSizeReadFileGather
qvbdJc7bG+s sceAmprMeasureCommandSizeMapDirectBegin
rKq9nG+L9Xo sceAmprAmmCommandBufferModifyMtypeProtect
rddQYXM0CjM sceAmprMeasureCommandSizeResetGatherScatterState
sJXyWHjP-F8 sceAmprCommandBufferWriteAddressOnCompletion
sSAUCCU1dv4 sceAmprMeasureCommandSizeWriteKernelEventQueue_04_00
sWbST0oQKsc sceAmprCommandBufferSetMarkerWithColor
spjcxyNX-KE sceAmprAmmCommandBufferModifyProtectWithGpuMaskId
t4ExS+SwLjs sceAmprCommandBufferWriteAddressFromCounter_04_00
tNn5WBkta60 sceAmprCommandBufferNop
tZDDEo2tE5k sceAmprCommandBufferGetSize
tmfr97+ED5I sceAmprMeasureCommandSizeSetMarkerWithColor
touqMEt6qXQ sceAmprAmmSetPageTablePoolOccupancyNotificationThreshold
uGs4yyYTASM sceAmprAmmMeasureAmmCommandSizeMultiMapWithGpuMaskId
vWU-odnS+fU sceAmprMeasureCommandSizeReadFile
vxC58+DRk-U sceAmprMeasureCommandSizeWriteAddressFromCounterPairOnCompletion
wkQR9+xTFKY sceAmprAmmGetVirtualAddressRanges
x7SQEXfeovg sceAmprMeasureCommandSizeWriteAddressFromTimeCounterOnCompletion
# libSceAppContent
3rHWaV-1KC4 sceAppContentAddcontUnmount
5bvvbUSiFs4 sceAppContentGetAddcontDownloadProgress
7gxh+5QubhY sceAppContentAddcontEnqueueDownload
99b82IKXpH4 sceAppContentAppParamGetInt
CN7EbEV7MFU sceAppContentDownloadDataFormat
Gl6w5i0JokY sceAppContentDownloadDataGetAvailableSpaceKb
R9lA82OraNs sceAppContentInitialize
SaKib2Ug0yI sceAppContentTemporaryDataGetAvailableSpaceKb
VANhIWcqYak sceAppContentAddcontMount
ZiATpP9gEkA sceAppContentAddcontDelete
a5N7lAG0y2Q sceAppContentTemporaryDataFormat
bcolXMmp6qQ sceAppContentTemporaryDataUnmount
buYbeLOGWmA sceAppContentTemporaryDataMount2
# libSceAt9Enc
1iDLkHJ4gbA sceAt9EncQueryMemSize
WBgTbIYvODM sceAt9EncEncode
ZE8DFcSverk sceAt9EncClearContext
gujP4afE9dQ sceAt9EncCreateEncoder
jOnUkmU6pyQ sceAt9EncFlush
# libSceAudio3d
-R1DukFq7Dk sceAudio3dGetSpeakerArrayMixCoefficients
-Re+pCWvwjQ sceAudio3dGetSpeakerArrayMixCoefficients2
1HXxo-+1qCw sceAudio3dObjectUnreserve
4uyHN9q4ZeU sceAudio3dObjectSetAttributes
7NYEzJ9SJbM sceAudio3dAudioOutOutput
8hm6YdoQgwg sceAudio3dDeleteSpeakerArray
9ZA23Ia46Po sceAudio3dPortGetAttributesSupported
9tEwE0GV0qo sceAudio3dBedWrite
Aacl5qkRU6U sceAudio3dStrError
HbxYY27lK6E sceAudio3dAudioOutOutputs
Im+jOoa5WAI sceAudio3dGetDefaultOpenParameters
Mw9mRQtWepY sceAudio3dPortDestroy
OyVqOeVNtSk sceAudio3dPortClose
UHFOgVNz0kk sceAudio3dPortCreate
UmCvjSmuZIw sceAudio3dInitialize
VEVhZ9qd4ZY sceAudio3dPortPush
WW1TS2iz5yc sceAudio3dTerminate
XeDDK0xJWQA sceAudio3dPortOpen
YaaDbDwKpFM sceAudio3dPortGetQueueLevel
Yq9bfUQ0uJg sceAudio3dPortSetAttribute
ZOGrxWLgQzE sceAudio3dPortFlush
iRX6GJs9tvE sceAudio3dPortGetStatus
jO2tec4dJ2M sceAudio3dObjectReserve
k1epkaA96XU sceAudio3dPortOpenEx
kEqqyDkmgdI sceAudio3dGetSpeakerArrayMemorySize
lvWMW6vEqFU sceAudio3dCreateSpeakerArray
lw0qrdSjZt8 sceAudio3dPortAdvance
pZlOm1aF3aA sceAudio3dAudioOutClose
ucEsi62soTo sceAudio3dAudioOutOpen
xH4Q9UILL3o sceAudio3dBedWrite2
# libSceAudioIn
3YQ1qY5ePUk sceAudioInAsyncOpen
3shKmTrTw6c sceAudioInGetRerouteCount
5NE8Sjc7VC8 sceAudioInOpen
BohEAQ7DlUE sceAudioInGetSilentState
Jh6WbHhnI68 sceAudioInClose
LozEOU8+anM sceAudioInInput
S-rDUfQk9sg sceAudioInGetGain
nya-R5gDYhM sceAudioInHqOpen
# libSceAudioOut
4055yaUg3EY sceAudioOutMasteringSetParam
GrQ9s4IrNaQ sceAudioOutGetPortState
JfEPXVxhFqA sceAudioOutInit
Ptlts326pds sceAudioOutGetLastOutputTime
QOQtbeDqsT4 sceAudioOutOutput
R5hemoKKID8 sceAudioOutGetSystemState
RVWtUgoif5o sceAudioOutMasteringTerm
b+uAV89IlxE sceAudioOutSetVolume
ekNvsT22rsY sceAudioOutOpen
r+qKw+ueD+Q sceAudioOutMasteringGetState
s1--uE9mBFw sceAudioOutClose
w3PdaSTSwGE sceAudioOutOutputs
wVwPU50pS1c sceAudioOutSetMixLevelPadSpk
xX4RLegarbg sceAudioOutMasteringInit
# libSceAudioOut2
+k91hoTuoA8 sceAudioOut2SpeakerArrayCreate
0x6o1VVAYSY sceAudioOut2ContextCreate
1hdjgLpYoY0 sceAudioOut2GetAmbisonicsEncodeCoefficients
28QqMnuuJ9Y sceAudioOut2GetSpeakerArrayAmbisonicsCoefficients
2bbBBOkH4CY sceAudioOut2MasteringTerm
3livsiq3ji4 sceAudioOut2InitializeEx
4BlZurolOAo sceAudioOut2GetSpeakerArrayCoefficients
4dq2rblWlg0 sceAudioOut2ContextSetAttributes
8XTArSPyWHk sceAudioOut2PortSetAttributes
9bpjp8T0nRg sceAudioOut2LoPortDestroy
9kkkQp8Xz1Y sceAudioOut2LoInit
DImz2Ft9E2g sceAudioOut2GetSpeakerInfo
ECcNKhS8wvg sceAudioOut2LoContextCreate
G1YOKDJYX2Y sceAudioOut2GetSpeakerArrayMemorySize
Hq2VRfX3OOk sceAudioOut2LoContextPush
IaZXJ9M79uo sceAudioOut2UserDestroy
JK2wamZPzwM sceAudioOut2PortCreate
NZu1Z2k14DM sceAudioOut2LoContextSetAttributes
PE2zHMqLSHs sceAudioOut2ContextAdvance
Q8DZkKQ-SYc sceAudioOut2LoContextGetQueueLevel
QuAWXdMHi88 sceAudioOut2LoTerminate
R7d0F1g2qsU sceAudioOut2ContextGetQueueLevel
TViD1EZXkNI sceAudioOut2Set3DLatency
VZidxi2cYh0 sceAudioOut2MasteringGetState
XHl38ZNknbs sceAudioOut2MasteringInit
Yg0OOTI0oPM sceAudioOut2Terminate
aII9h5nli9U sceAudioOut2ContextPush
aa2y9JoZwDc sceAudioOut2LoContextAdvance
bkBN+CMLwRc sceAudioOut2GetSystemState
cd+Rtw+D1x8 sceAudioOut2PortDestroy
eSuD0DPJpvE sceAudioOut2LoContextDestroy
erCWQR5eKiQ sceAudioOut2SpeakerArrayDestroy
g2tViFIohHE sceAudioOut2Initialize
gatEUKG+Ea4 sceAudioOut2PortGetState
iE8trxPKnAg sceAudioOut2UserGetSupportedAttributes
oiOi7vgPfAY sceAudioOut2EnableChat
on6ZH7Abo10 sceAudioOut2ContextDestroy
pDmme7Bgm6E sceAudioOut2ContextQueryMemory
t5YrizufpQc sceAudioOut2ContextResetParam
ui6EuBxIaMM sceAudioOut2LoContextQueryMemory
v8iOE+j8a5o sceAudioOut2MasteringSetParam
vzvznsnpjKM sceAudioOut2DisableChat
wgaUyb3bh0o sceAudioOut2LoPortCreate
xaZ3K60Wwz0 sceAudioOut2LoPortGetState
xywYcRB7nbQ sceAudioOut2UserCreate
yiOhxHhSzC0 sceAudioOut2LoPortSetAttributes
# libSceAudioPropagation
-wsUTr31yeg sceAudioPropagationSourceSetAttributes
5vzOS2pHMFc sceAudioPropagationSourceSetAudioPaths
7xyAxrusLko sceAudioPropagationSystemQueryMemory
8bI5h8req30 sceAudioPropagationRoomCreate
BbOT4vBwAjs sceAudioPropagationResetAttributes
CPLV6G-eXmk sceAudioPropagationSystemRegisterMaterial
G+QLTfyLMYk sceAudioPropagationSourceGetAudioPathCount
PBcrVpEqUVY sceAudioPropagationSourceCalculateAudioPaths
S0JwP2AFTTE sceAudioPropagationRoomDestroy
VlBT16890mA sceAudioPropagationSystemSetRays
WXMhENV2NcA sceAudioPropagationPortalSetAttributes
XKCN4gpeYsM sceAudioPropagationSystemUnregisterMaterial
ZQXE-xS6MTE sceAudioPropagationPortalDestroy
aKJZx7wCma8 sceAudioPropagationSourceGetRays
aNEqtSHdUSo sceAudioPropagationSystemCreate
b-dYXrjSNZU sceAudioPropagationPortalCreate
d84otraxt2s sceAudioPropagationSourceCreate
eEeKqFeNI3o sceAudioPropagationSourceGetAudioPath
hhz9pITnC8k sceAudioPropagationSourceRender
ht-QXT3zGxo sceAudioPropagationSystemGetRays
kIdb+iQUzCs sceAudioPropagationSystemSetAttributes
tKSmk2JsMAA sceAudioPropagationSourceSetAudioPath
tL2AEPejVQE sceAudioPropagationPathGetNumPoints
wkseM3LWPuc sceAudioPropagationSourceDestroy
x5VPqg5iyAk sceAudioPropagationSystemDestroy
# libSceAudiodec
6Vf9WTLDoss sceAudiodecClearContext
KHXHMDLkILw sceAudiodecDecode
O3f1sLMWRvs sceAudiodecCreateDecoder
Tp+ZEy69mLk sceAudiodecDeleteDecoder
VjhsmxpcezI sceAudiodecInitLibrary
h5jSB2QIDV0 sceAudiodecTermLibrary
# libSceAudiodecCpu
-0jDlM2hG5k sceAudiodecCpuInternalDecode
CnY1NGmdi7I sceAudiodecCpuInternalClearContext
KkhdeVCyo6Y sceAudiodecCpuInternalInitDecoder
R8v5kdZ55mY sceAudiodecCpuInternalQueryMemSize
hAS5WH6hxrE sceAudiodecCpuClearContext
hdFsxo3MFu8 sceAudiodecCpuInitDecoder
ktD2w3D4G2U sceAudiodecCpuQueryMemSize
lSVTiWV5wLc sceAudiodecCpuDecode
# libSceAudiodecCpuHevag
lYA31T9O1KU audiodeccpuinternal_core_ops_hevag2
# libSceAvPlayer
9y5v+fGN4Wk sceAvPlayerPause
BOVKAzRmuTQ sceAvPlayerDisableStream
ET4Gr-Uu07s sceAvPlayerStart
HD1YKVU26-M sceAvPlayerPostInit
JdksQu8pNdQ sceAvPlayerGetVideoDataEx
KMcEa+rHsIo sceAvPlayerAddSource
N6Oy-EjduiY sceAvPlayerSetAvailableBandwidth
NkJwDzKmIlw sceAvPlayerClose
NxSdL9t-KXk sceAvPlayerStartEx
ODJK2sn9w4A sceAvPlayerEnableStream
OVths0xGfho sceAvPlayerSetLooping
UbQoYawOsfY sceAvPlayerIsActive
Wnp1OVcrZgk sceAvPlayerGetAudioData
XC9wM+xULz8 sceAvPlayerJumpToTime
ZC17w3vB5Lo sceAvPlayerStop
aS66RI0gGgo sceAvPlayerInit
agig-iDRrTE sceAvPlayerPrintf
av8Z++94rs0 sceAvPlayerSetTrickSpeed
buMCiJftcfw sceAvPlayerChangeStream
ctTAcF5DiKQ sceAvPlayerGetStreamInfoEx
d8FcbzfAdQw sceAvPlayerGetStreamInfo
eBTreZ84JFY sceAvPlayerSetLogCallback
hdTyRzCXQeQ sceAvPlayerStreamCount
k-q+xOxdc3E sceAvPlayerSetAvSyncMode
o9eWRkSL+M4 sceAvPlayerInitEx
w5moABNwnRY sceAvPlayerResume
wwM99gjFf1Y sceAvPlayerCurrentTime
x8uvuFOPZhU sceAvPlayerAddSourceEx
yN7Jhuv8g24 sceAvPlayerVprintf
# libSceCesCs
+2GFBvON4Sk sceCesUtf8ToEucCn
+8oodhFUuas sceCesGbToUtf16be
